Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
People misunderstand schools as non profit organization they are also buissnesses and certainly self financed makong them vulnerable to impraatic decisions of no fees. I,neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287344389111427072
"Good morning 25 years old people. How are those 5 year plans coming along? Is the house set, is the car bought, oh how about settling down? Is it all done or we can explain?
#WhatsApp #COVID19 #MonateBreakfastShow #SADTU",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283279286519160832
"@thehill Oh good gracious, just fuck off already #Fauci . You have been punishingly wrong about #COVID19 time and time again. Have some dignity and dummy up about a virus that has a 99% survival. Pandemic my fuzzy ass. #COVID_19 #coronavaccine #ChinaVirus #ReOpenAmerica",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282835206362116097
"If you don’t see martial law coming &amp; canceling our election, you must look ahead.We cannot exercise our 1st Amendment Rights to protest police brutality with this maniac in a red tie in office. Every other country can; even Russia! #TrumpLiesAmericansDie",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287541458543747074
So grateful to be entering my 13th year of homeschooling.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1283808671189938176
"Did I tell you that the number of new deaths in Pima county the county where Tucson is located the second largest city in Arizona.  Had ZERO deaths reported for coronavirus again today.   

Zero

#CoronaVirus #COVID__19 #ArizonaCovid19",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1281728948104081409
@KirinDave @brianreagan7 @TrumpWarRoom @CBSNews Did you miss the stories just yesterday of 33 Florida labs caught exaggerating positive Chinese coronavirus results by a factor of ten. How many other labs across the country are doing the same.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283954066213789696
"Okay here’s the plan, I found out you can get paid $1100 to test the first potential coronavirus vaccine. So who’s finna take one for the team?:eyes:",neutral,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1237635437159526400
"In regard to this, the Gujarat Government decided that parents did not have to pay fees and that term fees paid so far since the lockdown be refunded by schools to parents. This decision come as an extremely insensitive and dangerous step.",neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287364250168483840
I have a joke on Indian Education System but Private Schools won't get it.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287357886604013568
"While schools planned to keep learning going for children, little did they know govt was working on cutting them from the source. 
Whose intention do we trust here? 
Choose your side wisely parents, it’s about your kid’s future, not temporary evasion of expense!",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287354227203874817
The only positive thing about the coronavirus is that my school finally ends up replacing the soap and hand sanitizer every day now instead of once or twice a week,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1239786845644279809
Focus of government has shifted from fight against Corona to fight against private schools.,neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287318030431604742
@janemarielynch @RepSwalwell If masks work so well,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283446295366193152
Schools are doing their best to ensure that  education for children is not disrupted. I support my children's school and all self financed schools wholeheartedly.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287366745850707968
"@realDonaldTrump Deflecting any way you can so people don't notice that over 138,000 Americans have died because you have failed to do anything during this pandemic except useless, nonsense tweeping. #EnemyOfThePeople #TrumpVirus #TrumpIsKillingUs",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284431596901273600
"Why does ut matteruf schools get defudnded if they dont open. 1. If they aren't open they arent gonna be spending money on shit anyway. 2. People don't learn anything at s hool anyway either, except how to cheat and lie. They can look up shit on their phones. ",neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282708399868837891
"After issuing tenders for sanitizing schools and provision of PPE, water tanks, and sanitizers.looting:thinking_face:",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283343707635363840
"""If you want to see the poor remain poor, generation after generation, just keep the standards low in their schools and make excuses for their academic shortcomings and personal behavior. But please don't congratulate yourself on your compassion."" -Thomas Sowell",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281221896722427905
The plight of these schools and their staff members must be heard and resolved by the government.,neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284809931863072768
We actually have to Stan the University of Liverpool. Glad I put them as my firm #coronavirus,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1238910017715175424
I Personally Feel Like Schools Should Be Mispromistimanilatigated Right Now!!!!!!!,neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283332404313296896
@IngrahamAngle I’m ok with a mask if it makes people safer.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1284082596683620352
Thanks :flag_for_China: for knowingly withholding the :microbe:#KAG #Wuhan #ChinaVirus #Kungflu,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283961902394114053
"@Debber66 @DineshDSouza The #COVID19 is intelligent and will not dare to reproduce here!
#FauciLiedPeopleDied",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280870359345102850
"If schools aren't going to open this year, can I get a refund on those school taxes I paid??",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286487233789231106
Has anyone in #SouthAfrica got any updates on the closing of schools? Has the @DBE_SA said anything yet?,neutral,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285837316154687490
"Now there’s two more reported Coronavirus cases in my county. Literally everyone at my school talks about the Coronavirus and how our school is going to close and such, but at this point, I think that may happen and I will be taking online courses.",neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1237814133996826624
"Educational Department said that many schools have either not paid any salary or paid only 40-50% salary to their staff during the period of the lockdown. I don't know where they got the data from. I am a teacher and I have received 100% salary, on time.",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1286993140994301953
Ayo this coronavirus gonna fuck us up even more.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237494755707121665
"@anubha1812 What if your client says, no fee until you submit him your income and audit details. Respect teachers &amp; schools",neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287363347734642688
"The tool of teaching has changed
The Teacher-Child relationship is Eternal
HELP US MAKE THE BOND STRONGER
Save Education and Save our Schools",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287326062393937920
"Children are the future of our nation, in pandemic situation schools and teachers are providing digital education that is so far a need of modern education era. Even our Constitution has given everyone the right of education. For our bright future.........",neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287375214150471685
"Parents need to prepare for the possibility that schools will call the police and/or CPS in the event that they don’t bring their kids to school. Idk if they’ll keep it up, what with the pandemic, but they def did it in SETX (pre-covid)
",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282700079418224640
"Schools ensure that teachers continue teaching during these #Pandemic challenging times. Its not easy as they are putting in more efforts than before, besides sustaining their own livelihood. The Govt order will totally destabilise the school ecosystem #teachers",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287376678180683776
"@ReallyAmerican1 Almost?:microbe::flag_for_United_States: 

That is EXACTLY what he has for everything:
Mail in voting 
Truth telling / honesty
Coronavirus testing
Intelligence
Ethics
Morals
Cheating
Reality

One set for himself, one for everyone else

#Cult45 #FakeChristians #FakeEvangelicals #AmericaOrTrump",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286700328176377856
Let's get united to support schools and teachers!,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1286983485190582273
How are they going to pay teachers when they can't afford to pay R350.00 for Covid-19 Social Relief of Distress Grant.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283390193467179008
@realjuliasong But did you touch your face?!  #coronavirus #COVID19,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237593330193543171
"If trump ( a.k.a. President Bunkerboi Beanbrain) were red or purple instead of orange he would literally be either Red Skull or Thanos. 
@realDonaldTrump 
#TrumpFailedAmerica 
#TrumpFailsAmerica 
#BunkerBoy 
#kingofbeans
#LetThemEatBeans 
#coronavirus",neutral,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1283906120915058688
"@AlexBerenson Every doctor I’ve seen- derm, ortho, dentist- has pulled their mask down when entering the room and talked to me face to face #Ohio",neutral,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1286524614705913857
"…’with all six stones, I would merely snap my fingers and #democrats would no longer exist’ #anarchy #chaos #occupation #lawlessness #conspiracy #collusion #Sedition #democrats #wrong4America #liberals #wrong4TheWorld #Marxists #wrong4TheUniverse

#OpenAmerica",neutral,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1285185297307840513
"We are more than happy to showcase all the hard work being put in by the schools, teachers, and the management. Work with us to come up with a solution that works for everyone!",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287374341152202752
"Save the Education
Save the Schools
Save the Teachers
save the Students",neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1284809707463507969
@donwinslow #TrumpFailedAmerica  and  the #TrumpVirus  is running rampant through America.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283850898532380680
@Melissa20753729 Working in the Healthcare field I know many clinicians who had the #COVID19 virus with little or no specific symptoms. I don’t know anyone personally who has passed. I guess that’s a good thing. #HerdImmunity,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1281757833604759555
When govt can’t raise the bar of government schools it tries to sabotage pvt education. @jigneshmevani80 please help and #SupportTeachers,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287328250327257090
"Not collecting fees would make it impossible for schools to continue their essential operations such as digital education delivery, maintaining buildings and infrastructure, increasing sanitation measures. Schools need fees to pay for resources",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287330125533478913
"@piersmorgan the absolute voice of reason.
#coronavirus",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1239806772715696128
.@henrymcmaster is such a crybaby Trump lover. He is giving #CARESAct money to private schools. He is mad because public schools refuse to crave to his demands! #whataloser #TrumpFailedAmerica #mcmasterfailssouthcarolina #SouthCarolina,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285069677128024067
"@libertythePD @PattyArquette @CBSLA Yes, hold the OCBE accountable for passing the DANGEROUS &amp; IRRESPONSIBLE “White Paper!” Don’t let them dismiss what they’ve done! Documents have real power when they come from a sitting committee vested w/authority by the people. #Resist",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283978810585608192
Vaccine or no vaccine were BACK I quote the Dotard in the oval office,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283880100891516928
"Teachers unions making demands that have nothing to do with our children. Medicare for all, defunding the police, shutting down charter schools...
Liberal BS.",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283448422373232641
"@AgarkarFatima By that logic, everything private, be it the FMGC industry, or automobile industry, or service sectors, all should provide free of cost services till they go bankrupt. Why only schools!? It's really sad, and makes one question the sanity of the ppl in power. :(",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287356814095392768
"Due to the long shut-down, parents are finding it difficult to pay the school fees. Schools are refraining from pressurising parents on humanitarian grounds.",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1284816436477689856
nearly 400 people in the uk have coronavirus - guaranteed to jump well over 400 after today - and the government still wants to stay in the contain phase instead of delay phase. mf u failed containing it just move on and,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237637520558641152
"@SheriAWilkinson TIE
DeSantis (R-FL) @GovRonDeSantis 
Kemp  (R-GA) @GovKemp
Abbott (R-TX) @GovAbbott 
Reeves (R-MS) @tatereeves 
Ivey (R-AL) @GovernorKayIvey 
Ducey (R-AZ) @dougducey 
All Trump Ducklings!
Endangering American Lives! #Resistance #TheResistance #Resist",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283926305046757386
"4. We need Vaccines Urgently! 

We need microchips if that will help against the Invisible Enemy!

It requires advanced medicinal methods if we are to return to a new normal!

We need more than social rules - we need a sustainable solution urgently! :raised_fist_medium-dark_skin_tone:",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283318919156109312
"Very soon, by analysing the number of papers published in 2020/2021, you will be able to say who has kids and who has not. #coronavirus",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1240030068828749830
"@OCDeplorable @brianlmaryott @maribarke ⚀Teacher unions in #California are using coronavirus to #extort the government.
:x:100 Billion in unfunded pensions.
:x:Among the most dismal test scores in the nation - in spite of being among the most highly paid.
#SchoolChoice",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283932320295268353
@anubha1812 Regular audit is done by Income Tax Dept and Edu Dept. It is assuming to hear that everyone outside the official system can do a better job. Please don’t speedy falsehoods. 95% of private schools charge less than RS 1000 per month,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287360931811344384
"Can I not get coronavirus? Like, I'm healthy enough to fight it, but I might give it to my dad who can't fight it.",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237914243938148352
"Hike in electric charges.
Hike in GST for sanitisers and masks.
Hike in petrol and diesel charges.
No discussion.
Fees not to be collected at all.
No discussion too.
Is system still seems balanced?",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287345390656708609
"@JustMEtillDeath @Francis_Joseph Perhaps you need to acquaint yourself with the yardstick for measuring the cost of 'quality' education (provided by pvt schools that cater to 50% of the Indian school kids, and by the way to which most of the govt officers children go!). Just a thought",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287347166017617921
@GalaJenish @anubha1812 @nidhiindiatv Sorry but schools are usually not profit mongering. Parents who fight education spending but are ready to spend on holiday travel should introspect on what is important.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287587817707667457
If schools will not be  paid by the parents  then how they will pay to their manpower . Either govt will take the responsibility that they will  pay to private teacher until school will not get any fee from parents.,neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287342285634433032
"Save schools, Save the future...
#SaveOurSchools",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287370681831710720
Coronavirus: College and university officials are making tough calls on whether to move courses online or conduct business as usual as Indiana numbers increase.,neutral,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1237598496519106560
@AgarkarFatima Accurate. It is indeed high time that we have an honest discussion about private schools.,neutral,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1287064578916933633
"@CMOGuj, seek help from well established schools and educators. Let's support each other. Don't abandon or schools and teachers. Happy to help. @PMOIndia @narendramodi @HRDMinistry @vijayrupanibjp @imBhupendrasinh",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287364832405069825
"Jah Prayzah - Mukwasha song is too lit, Waiting for the tiktok challenge #mukwasha 

#malema 
#MakhadziOnSABC1
#CloseTheGraves",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1284744822952210437
"The govt of Dubai reached out to schools and asked them to share best practices of online teaching. The inspectors are visiting schools, watching live sessions and formulating best practices. Instead, your order will close down schools in Gujarat @imBhupendrasinh",neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287363540911718400
"Victorian Education Minister Health Minister and Premier must resign.

#auspol
#coronavirus",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1238338950705504256
"Ok @vijayrupanibjp ji, @imBhupendrasinhso ji what is the plan? Ban fee for private schools. They can't survive &amp; shut down. Then what?

Be careful what you wish for!",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287342696235819008
"#SaveOurSchools
Really? Then why are the schools are not spending their everyyear's multi crores profit as a salary to their teachers. Don't make people fool by playing psychological propaganda in the name of student &amp; teachers by trending",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287396679285522433
"y’all do realise there’s no point washing your hands if u don’t wash ur face, u touch your face so many times a day. i also wipe down my phone everyday to prevent germs on it bc i ain’t taking no chances #coronavirus #covid19UK #CoronaOutbreak",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1238356004879949825
"@FOXLA @Newzysteph Well....this will be a true scientific experiment, with OC kids as the pawns.",neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283037607144939521
"#DonaldTrump needs to either step up and lead the United States during this uncertain time or he needs to step down (resign). We cannot have a president doing nothing about this 
#coronavirus #COVID2019",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237569527283478529
"No Crime can be bigger than  the crime of  halting online teaching by Private Schools. @AgarkarFatima @KBSfed @NISAedu @AmitCTweets  
#SaveOurSchools #LiberateEducation #DepoliticizeEducation #SchoolAutonomy #FundStudent
#OnlineClasses #SaveOurSchools #RightToTeach",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287331780979077121
"Ok parents - what is the plan? Ban fee for private schools. They can't survive &amp; shut down. Then what?

Are you ready to send your children to government schools? Be careful what you wish for!",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287342818680115200
@Ishverma12 @CMOGuj @imBhupendrasinh We stand for our schools and Teachers,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287304629945094147
"@donwinslow This is nothing but the truth. Did Twitter censure the bounty Hoax tweet Trump put out, no they didn’t &amp; that tweet is a total lie. NATO and allies were briefed along with Trump himself. So no, @TwitterSupport, this video speaks the truth &amp; nothing is embellished.",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283814525859291136
"I’m just waiting for Trump to repurpose one of his old gems for the current national crisis: “I like people who weren’t deathly ill with a highly infectious disease.”
#TrumpFailedAmerica #WearAMask #TrumpGolfsAmericansDie #COVID19 #FlunkTrump",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284289887005315072
"Schools are not hotels- pay when u stay. Education makes your kids life.
 Fees need to be paid.
What about teachers salaries?
#CMOGujrat #PMOIndia",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1286987059576504321
"#SaveOurSchools
When other states are exploring options on how to ensure education for all, here we are focussed on disturbing what’s working. How will schools function without fees? How will teachers teach without salaries? #SaveOurSchools @imBhupendrasinh",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287363873968812032
"Public schools are communist indoctrination camps.

Get your kids out if you can.",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283809833599275009
@lsingh_77 Laxman Singh ji TUITION fee payment is not the issue. D issue is the mindset. Not everyone is without money &amp; not everyone has lost the job. The mindset that schools are closed so we wouldn’t pay fee is poisonous. Schools are considering genuine fee issues so plz,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287319166060355585
"Imagine people saying teachers must not get paid if schools shut down, yet some people get grants just for having babies:put_litter_in_its_place::put_litter_in_its_place: #Angie #COVID19SouthAfrica",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283280175904501761
@proftomuofr @PamelaOsmond Did kids die on The Gong Show? I'm too young to directly remember that TV show.,neutral,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285944892204568576
"While we teach our children to accommodate to the new normal, do you seriously foresee it as a society without schools! Is that what you want us to teach them? 
That’s what “No Fees” directive indicate",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287329737195446272
The coronavirus is pandemic and this is trending...,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1237623474371387392
@ElectQuinn @marcorubio You won’t be wearing those because our nurses and doctors need them. A cloth mask won’t kill you and it’s the nice thing to do. I think your religion says it’s Christ like. #WearADamnMask #WearAMask #TrumpFailsAmerica #TrumpFailedAmerica,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283941554252591104
@SenJohnKennedy I plan to attend your Covid-19 funeral.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283754992927518721
"Why do you never actually declare that Black Lives Matter in your statement, and instead issue a thinly veiled “all lives matter” statement disguised as, “every life matters”? 

#resist #BLM #BlackLivesMatter",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283964276688867328
"@KarluskaP It's a flu, get over yourself!  Take #Hydroxycloroquine if you're worried.",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280618295897608193
Teachers are humans too. We need salaries. And decent ones are enough. This lockdown has been heavy on all of us and we need to come together as a community instead of promoting disharmony. The school is a sacred institution. It cannot be equated with profits.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287366141292118017
"#Towson has announced that beginning Wednesday (3/11) through Friday (3/13) they will cancel all university classes on all campuses to prepare for potential remote teaching, learning and working after spring break. 

#COVID19 #COVID2019 #MD",neutral,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1237518163245289473
"@Tges_Official Parents should have a right to choose the format of their children's education, especially in such uncertain times. We don't know when #schools will open, so there have to exist various avenues for children to continue their #education",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287324532143923200
"Educational Department said that many schools have either not paid any salary or paid only 40-50% salary to their staff during the period of the lockdown. But I have received 100% salary, on time. Thanks to @J G International School",neutral,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1287359046148907008
"Stay at home if you have #coronavirus symptoms

Stay at home for7days if you have either:

a high temperature
a new continuous cough

Do not go to a GP surgery, pharmacy or hospital

You do not need to contact 111 to tell them you're staying at home
#Birmingham",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1238355086222528512
"If all are adopting  new techniques  of working  than why private schools  can not?  
Please think over the resolution made on ' No school No fees'. We teachers  are working  hard beyond our boundaries, leaving all personal family responsibilities to serve kids.",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287358643684298753
"The  beautiful  learning  process  should  not  stop.  It's  essential  to  revise  the  education  system, check  loopholes,  make  corrections  &amp;  carry  forward  necessary  steps  to  nurture  young  minds.But, start  with  supporting  schools  &amp;  teachers",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287415595575599104
"@MedicVet68 Wow. The #TrumpMurder was worse than I thought. 
His #TrumpVirus is killing thousands. 
He is trying to kill as many as possible with a systematic #TrumpGenocide .
How many have to die before he is stopped.",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283947619174084608
"@Zee24Kalak @DixitGujarat Do you think its right for the Gujarat Government to stop Private UnAided Schools from charging any fees till they reopen, while teachers are teaching online?

Looking forward to hear your thoughts?",neutral,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1287348785740308482
@JayeetaBasu7 @imBhupendrasinh @CMOGuj Yes indeed and this will only be possible if capable parents pay the dues on time and be helpful in this direction. They should be allowed to pay and Schools should be allowed to Collect Fees.,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287303189440520192
"Most vulnerable populations is code word for populations that need to be policed the most. 
#BetsyDeVos ",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282698396596396033
"@dougmarcus @GovMurphy So many people have died in this state from smoking marijuana and then being suffocated by their mask after passing out. Murphy supports free pot and masks, yet people like you are enablers #GatewayDrug #JustSayNoToMasks",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282794332576256008
@nick_ramsey can't she just email the binder out to everyone and skip the propaganda sessions?  #PropagandaBarbie #TrumpFailedAmerica #TrumpVirus #ETTD,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283949926108368896
"Virtual classes cannot replace physical schools but it does solve the purpose of engaging with students,its only alternative to continue with learning despite the lockdown.",neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287406315308871680
save schools save teachers,neutral,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287317007587663872
I received a call yesterday from Batho Pele Vastfontein Christian School. In my son's class they have a case and now he is in 14 days quarantine.,neutral,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283352529770864641
